STATION_NAME,LAT,LON,Annual,0
INVERELL-RAGLAN-ST,-29.78,151.11,25.19,225.3560256410257
JERVIS-BAY-POINT-PERPENDICULAR-AWS,-35.09,150.8,21.69,189.42051282051278
KALGOORLIE-BOULDER-AIRPORT,-30.78,121.45,27.35,241.76628205128196
KALUMBURU,-14.3,126.65,35.62,253.63692307692304
KATANNING-COMPARISON,-33.69,117.56,23.8,222.14538461538461
KERANG,-35.72,143.92,24.73,217.55320512820515
KYANCUTTA,-33.13,135.56,26.95,219.5358974358975
LARAPUNA-EDDYSTONE-POINT,-40.99,148.35,19.07,180.59461538461534
LAUNCESTON-AIRPORT,-41.55,147.21,19.29,178.14512820512815
LAVERTON-RAAF,-37.86,144.76,21.63,189.6128205128205
LEARMONTH-AIRPORT,-22.24,114.1,33.03,270.81307692307695
LONGREACH-AERO,-23.44,144.28,33.11,259.08641025641026
LOW-HEAD,-41.06,146.79,17.8,175.65153846153848
MACKAY-M.O,-21.12,149.22,27.75,232.23512820512815
MARBLE-BAR,-21.18,119.75,36.47,269.565512820513
MARREE,-29.65,138.06,30.72,253.79653846153846
MEEKATHARRA-AIRPORT,-26.61,118.54,30.73,262.43551282051277
MELBOURNE-REGIONAL-OFFICE,-37.81,144.97,22.17,189.6128205128205
MERREDIN,-31.48,118.28,27.08,239.7682051282051
MILDURA-AIRPORT,-34.24,142.09,25.73,221.93602564102554
MILES-CONSTANCE-STREET,-26.66,150.18,28.69,236.0108974358975
MORAWA-AIRPORT,-29.2,116.02,29.08,249.73423076923078
MOREE-AERO,-29.49,149.85,27.71,236.475
MORUYA-HEADS-PILOT-STATION,-35.91,150.15,21.82,189.42051282051278
MOUNT-GAMBIER-AERO,-37.75,140.77,20.63,189.61551282051283
NHILL-AERODROME,-36.31,141.65,23.97,205.12089743589743
NORMANTON-AIRPORT,-17.69,141.07,34.81,257.7276923076922
NORTH-SHIELDS-PORT-LINCOLN-AWS,-34.6,135.88,22.27,207.30730769230766
NOWRA-RAN-AIR-STATION-AWS,-34.95,150.54,23.44,190.84615384615384
NURIOOTPA-VITICULTURAL,-34.48,139.01,22.66,215.2258974358975
OODNADATTA-AIRPORT,-27.56,135.45,31.92,256.23935897435894
ORBOST,-37.69,148.47,21.33,180.83910256410257
PALMERVILLE,-16,144.08,34.11,241.68166666666664
PERTH-AIRPORT,-31.93,115.98,26.32,235.517435897436
PORT-HEDLAND-AIRPORT,-20.37,118.63,34.62,266.47871794871804
PORT-MACQUARIE-AIRPORT-AWS,-31.43,152.87,24.92,199.05820512820512
RABBIT-FLAT,-20.18,130.01,35.22,267.73141025641024
RICHMOND-POST-OFFICE,-20.73,143.14,33.93,267.4034615384616
RICHMOND-RAAF,-33.6,150.78,25.14,193.63525641025635
ROBE-COMPARISON,-37.16,139.76,19.73,188.95474358974363
ROCKHAMPTON-AERO,-23.38,150.48,29.88,236.24166666666673
RUTHERGLEN-RESEARCH,-36.1,146.51,23.39,203.60307692307683
SCONE-AIRPORT-AWS,-32.03,150.83,25.5,206.42897435897433
SNOWTOWN-RAYVILLE-PARK,-33.77,138.22,25.25,222.78128205128198
ST-GEORGE-AIRPORT,-28.05,148.59,29.1,243.49833333333328
SYDNEY-OBSERVATORY-HILL,-33.86,151.21,23.91,195.11320512820507
TARCOOLA-AERO,-30.71,134.58,28.72,241.6348717948718
TENNANT-CREEK-AIRPORT,-19.64,134.18,33.56,267.45576923076925
THARGOMINDAH-AIRPORT,-27.99,143.81,30.47,254.66551282051267
TIBOOBURRA-POST-OFFICE,-29.43,142.01,29.23,252.15897435897438
TOWNSVILLE-AERO,-19.25,146.77,30.47,240.03448717948712
VICTORIA-RIVER-DOWNS,-16.4,131.01,36.35,260.966282051282
WAGGA-WAGGA-AMO,-35.16,147.46,23.93,210.08141025641032
WALGETT-AIRPORT-AWS,-30.04,148.12,28.78,235.60051282051282
WANDERING,-32.67,116.67,24.71,226.28371794871796
WEIPA-AERO,-12.68,141.92,33.86,234.94999999999993
WILCANNIA-REID-ST,-31.56,143.37,28.07,240.45653846153846
WILLIAMTOWN-RAAF,-32.79,151.84,24.71,200.36358974358973
WILSONS-PROMONTORY-LIGHTHOUSE,-39.13,146.42,17.91,183.60974358974363
WITTENOOM,-22.24,118.34,34.79,265.6950000000001
WOOMERA-AERODROME,-31.16,136.81,27.63,233.30282051282046
WYALONG-POST-OFFICE,-33.93,147.24,25.28,223.50782051282053
YAMBA-PILOT-STATION,-29.43,153.36,25.36,211.00641025641022
ADELAIDE-KENT-TOWN,-34.92,138.62,23.11,216.00115384615384
ALBANY-AIRPORT-COMPARISON,-34.94,117.8,20.75,204.08487179487182
ALICE-SPRINGS-AIRPORT,-23.8,133.89,29.9,266.0256410256411
AMBERLEY-AMO,-27.63,152.71,27.65,219.59115384615384
BARCALDINE-POST-OFFICE,-23.55,145.29,31.15,256.9039743589743
BATHURST-AGRICULTURAL-STATION,-33.43,149.56,20.86,210.15679487179492
BIRDSVILLE-AIRPORT,-25.9,139.35,31.82,264.346282051282
BOULIA-AIRPORT,-22.91,139.9,33.07,271.0491025641026
BOURKE-AIRPORT-AWS,-30.04,145.95,28.66,240.50217948717938
BRIDGETOWN-COMPARISON,-33.96,116.14,23.41,217.25179487179483
BRISBANE-AERO,-27.39,153.12,25.74,215.48448717948725
BROOME-AIRPORT,-17.95,122.23,32.72,263.2
BUNDABERG-AERO,-24.91,152.32,27.22,230.59320512820517
BURKETOWN-AIRPORT,-17.75,139.54,33.58,248.6629487179487
BUTLERS-GORGE,-42.28,146.28,13.69,160.02961538461548
CABRAMURRA-SMHEA-AWS,-35.94,148.38,12.29,204.5866666666667
CAIRNS-AERO,-16.87,145.75,29.47,227.01217948717954
CAMOOWEAL-TOWNSHIP,-19.92,138.12,34.24,263.06576923076926
CANBERRA-AIRPORT,-35.31,149.2,20.99,199.95948717948724
CAPE-BORDA,-35.75,136.6,19.19,197.25051282051285
CAPE-BRUNY-LIGHTHOUSE,-43.49,147.15,15.67,160.00500000000005
CAPE-LEEUWIN,-34.37,115.14,20.5,203.24038461538467
CAPE-MORETON-LIGHTHOUSE,-27.03,153.47,24.31,215.48448717948725
CAPE-OTWAY-LIGHTHOUSE,-38.86,143.51,17.23,179.97923076923078
CARNARVON-AIRPORT,-24.89,113.67,28.39,266.3053846153845
CEDUNA-AMO,-32.13,133.7,24.81,222.31961538461533
CHARLEVILLE-AERO,-26.41,146.26,29.55,248.8498717948718
CHARTERS-TOWERS-AIRPORT,-20.05,146.27,30.53,252.9807692307692
COBAR-MO,-31.48,145.83,26.43,234.0566666666666
COFFS-HARBOUR-MO,-30.31,153.12,23.99,206.5312820512821
CUNDERDIN-AIRFIELD,-31.62,117.22,26.26,239.94205128205127
DALWALLINU-COMPARISON,-30.28,116.66,27.1,244.93717948717946
DARWIN-AIRPORT,-12.42,130.89,32.61,238.56987179487186
DENILIQUIN-AIRPORT-AWS,-35.56,144.95,23.86,217.4278205128206
DUBBO-AIRPORT-AWS,-32.22,148.58,25.01,225.25448717948706
EAST-SALE-AIRPORT,-38.12,147.13,20.41,185.64371794871795
ESPERANCE,-33.83,121.89,22.35,213.71282051282054
EUCLA,-31.68,128.88,23.81,225.51974358974354
FORREST,-30.85,128.11,26.67,233.7058974358974
GABO-ISLAND-LIGHTHOUSE,-37.57,149.92,18.99,180.68423076923068
GAYNDAH-AIRPORT,-25.62,151.62,29.1,227.89756410256413
GEORGETOWN-AIRPORT,-18.3,143.53,33.13,259.6933333333333
GERALDTON-AIRPORT-COMPARISON,-28.8,114.7,26.84,250.28230769230765
GILES-METEOROLOGICAL-OFFICE,-25.03,128.3,30.22,258.4346153846153
GROVE-RESEARCH-STATION,-42.99,147.07,18.02,171.52589743589746
GUNNEDAH-RESOURCE-CENTRE,-31.03,150.27,25.53,222.3760256410257
HALLS-CREEK-AIRPORT,-18.23,127.66,34.4,264.8110256410256
HOBART-ELLERSLIE-ROAD,-42.89,147.33,18.31,171.52589743589746
HORN-ISLAND,-10.58,142.29,30.58,216.56935897435898
INVERELL-RAGLAN-ST,-29.78,151.11,24.43,225.3560256410257
JERVIS-BAY-POINT-PERPENDICULAR-AWS,-35.09,150.8,20.92,189.42051282051278
KALGOORLIE-BOULDER-AIRPORT,-30.78,121.45,26.2,241.76628205128196
KALUMBURU,-14.3,126.65,34.61,253.63692307692304
KATANNING-COMPARISON,-33.69,117.56,23.29,222.14538461538461
KERANG,-35.72,143.92,23.78,217.55320512820515
KYANCUTTA,-33.13,135.56,26.16,219.5358974358975
LARAPUNA-EDDYSTONE-POINT,-40.99,148.35,18.19,180.59461538461534
LAUNCESTON-AIRPORT,-41.55,147.21,18.42,178.14512820512815
LAVERTON-RAAF,-37.86,144.76,20.6,189.6128205128205
LEARMONTH-AIRPORT,-22.24,114.1,32.52,270.81307692307695
LONGREACH-AERO,-23.44,144.28,32.56,259.08641025641026
LOW-HEAD,-41.06,146.79,16.95,175.65153846153848
MACKAY-M.O,-21.12,149.22,26.98,232.23512820512815
MARBLE-BAR,-21.18,119.75,35.68,269.565512820513
MARREE,-29.65,138.06,30,253.79653846153846
MEEKATHARRA-AIRPORT,-26.61,118.54,29.68,262.43551282051277
MELBOURNE-REGIONAL-OFFICE,-37.81,144.97,21.13,189.6128205128205
MERREDIN,-31.48,118.28,26.24,239.7682051282051
MILDURA-AIRPORT,-34.24,142.09,24.77,221.93602564102554
MILES-CONSTANCE-STREET,-26.66,150.18,27.93,236.0108974358975
MORAWA-AIRPORT,-29.2,116.02,28.36,249.73423076923078
MOREE-AERO,-29.49,149.85,27.05,236.475
MORUYA-HEADS-PILOT-STATION,-35.91,150.15,21.08,189.42051282051278
MOUNT-GAMBIER-AERO,-37.75,140.77,19.89,189.61551282051283
NHILL-AERODROME,-36.31,141.65,23.13,205.12089743589743
NORMANTON-AIRPORT,-17.69,141.07,33.89,257.7276923076922
NORTH-SHIELDS-PORT-LINCOLN-AWS,-34.6,135.88,21.6,207.30730769230766
NOWRA-RAN-AIR-STATION-AWS,-34.95,150.54,22.64,190.84615384615384
NURIOOTPA-VITICULTURAL,-34.48,139.01,21.91,215.2258974358975
OODNADATTA-AIRPORT,-27.56,135.45,31.08,256.23935897435894
ORBOST,-37.69,148.47,20.42,180.83910256410257
PALMERVILLE,-16,144.08,33.12,241.68166666666664
PERTH-AIRPORT,-31.93,115.98,25.79,235.517435897436
PORT-HEDLAND-AIRPORT,-20.37,118.63,33.88,266.47871794871804
PORT-MACQUARIE-AIRPORT-AWS,-31.43,152.87,24.07,199.05820512820512
RABBIT-FLAT,-20.18,130.01,34.41,267.73141025641024
RICHMOND-POST-OFFICE,-20.73,143.14,33.06,267.4034615384616
RICHMOND-RAAF,-33.6,150.78,24.38,193.63525641025635
ROBE-COMPARISON,-37.16,139.76,19.08,188.95474358974363
ROCKHAMPTON-AERO,-23.38,150.48,29.21,236.24166666666673
RUTHERGLEN-RESEARCH,-36.1,146.51,22.49,203.60307692307683
SCONE-AIRPORT-AWS,-32.03,150.83,24.75,206.42897435897433
SNOWTOWN-RAYVILLE-PARK,-33.77,138.22,24.37,222.78128205128198
ST-GEORGE-AIRPORT,-28.05,148.59,28.37,243.49833333333328
SYDNEY-OBSERVATORY-HILL,-33.86,151.21,23.15,195.11320512820507
TARCOOLA-AERO,-30.71,134.58,27.98,241.6348717948718
TENNANT-CREEK-AIRPORT,-19.64,134.18,32.63,267.45576923076925
THARGOMINDAH-AIRPORT,-27.99,143.81,30.05,254.66551282051267
TIBOOBURRA-POST-OFFICE,-29.43,142.01,28.68,252.15897435897438
TOWNSVILLE-AERO,-19.25,146.77,29.72,240.03448717948712
VICTORIA-RIVER-DOWNS,-16.4,131.01,35.56,260.966282051282
WAGGA-WAGGA-AMO,-35.16,147.46,23.11,210.08141025641032
WALGETT-AIRPORT-AWS,-30.04,148.12,28.22,235.60051282051282
WANDERING,-32.67,116.67,24.19,226.28371794871796
WEIPA-AERO,-12.68,141.92,33,234.94999999999993
WILCANNIA-REID-ST,-31.56,143.37,27.46,240.45653846153846
WILLIAMTOWN-RAAF,-32.79,151.84,23.99,200.36358974358973
WILSONS-PROMONTORY-LIGHTHOUSE,-39.13,146.42,17.01,183.60974358974363
WITTENOOM,-22.24,118.34,33.71,265.6950000000001
WOOMERA-AERODROME,-31.16,136.81,26.84,233.30282051282046
WYALONG-POST-OFFICE,-33.93,147.24,24.44,223.50782051282053
YAMBA-PILOT-STATION,-29.43,153.36,24.45,211.00641025641022
ADELAIDE-KENT-TOWN,-34.92,138.62,23.34,216.00115384615384
ALBANY-AIRPORT-COMPARISON,-34.94,117.8,20.96,204.08487179487182
ALICE-SPRINGS-AIRPORT,-23.8,133.89,30.11,266.0256410256411
AMBERLEY-AMO,-27.63,152.71,27.9,219.59115384615384
BARCALDINE-POST-OFFICE,-23.55,145.29,31.36,256.9039743589743
BATHURST-AGRICULTURAL-STATION,-33.43,149.56,21.11,210.15679487179492
BIRDSVILLE-AIRPORT,-25.9,139.35,31.88,264.346282051282
BOULIA-AIRPORT,-22.91,139.9,33.21,271.0491025641026
BOURKE-AIRPORT-AWS,-30.04,145.95,28.65,240.50217948717938
BRIDGETOWN-COMPARISON,-33.96,116.14,23.62,217.25179487179483
BRISBANE-AERO,-27.39,153.12,25.99,215.48448717948725
BROOME-AIRPORT,-17.95,122.23,33.02,263.2
BUNDABERG-AERO,-24.91,152.32,27.49,230.59320512820517
BURKETOWN-AIRPORT,-17.75,139.54,34.04,248.6629487179487
BUTLERS-GORGE,-42.28,146.28,13.86,160.02961538461548
CABRAMURRA-SMHEA-AWS,-35.94,148.38,12.5,204.5866666666667
CAIRNS-AERO,-16.87,145.75,29.88,227.01217948717954
CAMOOWEAL-TOWNSHIP,-19.92,138.12,34.57,263.06576923076926
CANBERRA-AIRPORT,-35.31,149.2,21.23,199.95948717948724
CAPE-BORDA,-35.75,136.6,19.42,197.25051282051285
CAPE-BRUNY-LIGHTHOUSE,-43.49,147.15,15.83,160.00500000000005
CAPE-LEEUWIN,-34.37,115.14,20.67,203.24038461538467
CAPE-MORETON-LIGHTHOUSE,-27.03,153.47,24.56,215.48448717948725
CAPE-OTWAY-LIGHTHOUSE,-38.86,143.51,17.39,179.97923076923078
CARNARVON-AIRPORT,-24.89,113.67,28.66,266.3053846153845
CEDUNA-AMO,-32.13,133.7,25.03,222.31961538461533
CHARLEVILLE-AERO,-26.41,146.26,29.67,248.8498717948718
CHARTERS-TOWERS-AIRPORT,-20.05,146.27,30.96,252.9807692307692
COBAR-MO,-31.48,145.83,26.52,234.0566666666666
COFFS-HARBOUR-MO,-30.31,153.12,24.18,206.5312820512821
CUNDERDIN-AIRFIELD,-31.62,117.22,26.6,239.94205128205127
DALWALLINU-COMPARISON,-30.28,116.66,27.45,244.93717948717946
DARWIN-AIRPORT,-12.42,130.89,32.93,238.56987179487186
DENILIQUIN-AIRPORT-AWS,-35.56,144.95,23.99,217.4278205128206
DUBBO-AIRPORT-AWS,-32.22,148.58,25.2,225.25448717948706
EAST-SALE-AIRPORT,-38.12,147.13,20.57,185.64371794871795
ESPERANCE,-33.83,121.89,22.6,213.71282051282054
EUCLA,-31.68,128.88,24.09,225.51974358974354
FORREST,-30.85,128.11,27,233.7058974358974
GABO-ISLAND-LIGHTHOUSE,-37.57,149.92,19.18,180.68423076923068
GAYNDAH-AIRPORT,-25.62,151.62,29.39,227.89756410256413
GEORGETOWN-AIRPORT,-18.3,143.53,33.69,259.6933333333333
GERALDTON-AIRPORT-COMPARISON,-28.8,114.7,27.11,250.28230769230765
GILES-METEOROLOGICAL-OFFICE,-25.03,128.3,30.46,258.4346153846153
GROVE-RESEARCH-STATION,-42.99,147.07,18.2,171.52589743589746
GUNNEDAH-RESOURCE-CENTRE,-31.03,150.27,25.67,222.3760256410257
HALLS-CREEK-AIRPORT,-18.23,127.66,34.81,264.8110256410256
HOBART-ELLERSLIE-ROAD,-42.89,147.33,18.48,171.52589743589746
HORN-ISLAND,-10.58,142.29,30.89,216.56935897435898
INVERELL-RAGLAN-ST,-29.78,151.11,24.56,225.3560256410257
JERVIS-BAY-POINT-PERPENDICULAR-AWS,-35.09,150.8,21.14,189.42051282051278
KALGOORLIE-BOULDER-AIRPORT,-30.78,121.45,26.61,241.76628205128196
KALUMBURU,-14.3,126.65,35,253.63692307692304
KATANNING-COMPARISON,-33.69,117.56,23.54,222.14538461538461
KERANG,-35.72,143.92,23.92,217.55320512820515
KYANCUTTA,-33.13,135.56,26.39,219.5358974358975
LARAPUNA-EDDYSTONE-POINT,-40.99,148.35,18.34,180.59461538461534
LAUNCESTON-AIRPORT,-41.55,147.21,18.58,178.14512820512815
LAVERTON-RAAF,-37.86,144.76,20.75,189.6128205128205
LEARMONTH-AIRPORT,-22.24,114.1,32.76,270.81307692307695
LONGREACH-AERO,-23.44,144.28,32.76,259.08641025641026
LOW-HEAD,-41.06,146.79,17.1,175.65153846153848
MACKAY-M.O,-21.12,149.22,27.31,232.23512820512815
MARBLE-BAR,-21.18,119.75,36.01,269.565512820513
MARREE,-29.65,138.06,30.08,253.79653846153846
MEEKATHARRA-AIRPORT,-26.61,118.54,30.19,262.43551282051277
MELBOURNE-REGIONAL-OFFICE,-37.81,144.97,21.28,189.6128205128205
MERREDIN,-31.48,118.28,26.61,239.7682051282051
MILDURA-AIRPORT,-34.24,142.09,24.94,221.93602564102554
MILES-CONSTANCE-STREET,-26.66,150.18,28.23,236.0108974358975
MORAWA-AIRPORT,-29.2,116.02,28.7,249.73423076923078
MOREE-AERO,-29.49,149.85,27.16,236.475
MORUYA-HEADS-PILOT-STATION,-35.91,150.15,21.29,189.42051282051278
MOUNT-GAMBIER-AERO,-37.75,140.77,20.06,189.61551282051283
NHILL-AERODROME,-36.31,141.65,23.3,205.12089743589743
NORMANTON-AIRPORT,-17.69,141.07,34.41,257.7276923076922
NORTH-SHIELDS-PORT-LINCOLN-AWS,-34.6,135.88,21.84,207.30730769230766
NOWRA-RAN-AIR-STATION-AWS,-34.95,150.54,22.86,190.84615384615384
NURIOOTPA-VITICULTURAL,-34.48,139.01,22.13,215.2258974358975
OODNADATTA-AIRPORT,-27.56,135.45,31.24,256.23935897435894
ORBOST,-37.69,148.47,20.6,180.83910256410257
PALMERVILLE,-16,144.08,33.62,241.68166666666664
PERTH-AIRPORT,-31.93,115.98,26.05,235.517435897436
PORT-HEDLAND-AIRPORT,-20.37,118.63,34.13,266.47871794871804
PORT-MACQUARIE-AIRPORT-AWS,-31.43,152.87,24.27,199.05820512820512
RABBIT-FLAT,-20.18,130.01,34.77,267.73141025641024
RICHMOND-POST-OFFICE,-20.73,143.14,33.49,267.4034615384616
RICHMOND-RAAF,-33.6,150.78,24.62,193.63525641025635
ROBE-COMPARISON,-37.16,139.76,19.26,188.95474358974363
ROCKHAMPTON-AERO,-23.38,150.48,29.52,236.24166666666673
RUTHERGLEN-RESEARCH,-36.1,146.51,22.63,203.60307692307683
SCONE-AIRPORT-AWS,-32.03,150.83,24.95,206.42897435897433
SNOWTOWN-RAYVILLE-PARK,-33.77,138.22,24.58,222.78128205128198
ST-GEORGE-AIRPORT,-28.05,148.59,28.52,243.49833333333328
SYDNEY-OBSERVATORY-HILL,-33.86,151.21,23.38,195.11320512820507
TARCOOLA-AERO,-30.71,134.58,28.17,241.6348717948718
TENNANT-CREEK-AIRPORT,-19.64,134.18,33.01,267.45576923076925
THARGOMINDAH-AIRPORT,-27.99,143.81,30.03,254.66551282051267
TIBOOBURRA-POST-OFFICE,-29.43,142.01,28.63,252.15897435897438
TOWNSVILLE-AERO,-19.25,146.77,30.14,240.03448717948712
VICTORIA-RIVER-DOWNS,-16.4,131.01,35.97,260.966282051282
WAGGA-WAGGA-AMO,-35.16,147.46,23.31,210.08141025641032
WALGETT-AIRPORT-AWS,-30.04,148.12,28.25,235.60051282051282
WANDERING,-32.67,116.67,24.46,226.28371794871796
WEIPA-AERO,-12.68,141.92,33.34,234.94999999999993
WILCANNIA-REID-ST,-31.56,143.37,27.52,240.45653846153846
WILLIAMTOWN-RAAF,-32.79,151.84,24.22,200.36358974358973
WILSONS-PROMONTORY-LIGHTHOUSE,-39.13,146.42,17.15,183.60974358974363
WITTENOOM,-22.24,118.34,34.12,265.6950000000001
WOOMERA-AERODROME,-31.16,136.81,26.98,233.30282051282046
WYALONG-POST-OFFICE,-33.93,147.24,24.67,223.50782051282053
YAMBA-PILOT-STATION,-29.43,153.36,24.65,211.00641025641022
ADELAIDE-KENT-TOWN,-34.92,138.62,23.34,216.00115384615384
ALBANY-AIRPORT-COMPARISON,-34.94,117.8,20.94,204.08487179487182
ALICE-SPRINGS-AIRPORT,-23.8,133.89,30.61,266.0256410256411
AMBERLEY-AMO,-27.63,152.71,28.03,219.59115384615384
BARCALDINE-POST-OFFICE,-23.55,145.29,31.78,256.9039743589743
BATHURST-AGRICULTURAL-STATION,-33.43,149.56,21.06,210.15679487179492
BIRDSVILLE-AIRPORT,-25.9,139.35,32.39,264.346282051282
BOULIA-AIRPORT,-22.91,139.9,33.8,271.0491025641026
BOURKE-AIRPORT-AWS,-30.04,145.95,28.98,240.50217948717938
BRIDGETOWN-COMPARISON,-33.96,116.14,23.6,217.25179487179483
BRISBANE-AERO,-27.39,153.12,26.14,215.48448717948725
BROOME-AIRPORT,-17.95,122.23,33.32,263.2
BUNDABERG-AERO,-24.91,152.32,27.61,230.59320512820517
BURKETOWN-AIRPORT,-17.75,139.54,34.3,248.6629487179487
BUTLERS-GORGE,-42.28,146.28,13.84,160.02961538461548
CABRAMURRA-SMHEA-AWS,-35.94,148.38,12.49,204.5866666666667
CAIRNS-AERO,-16.87,145.75,29.87,227.01217948717954
CAMOOWEAL-TOWNSHIP,-19.92,138.12,35.04,263.06576923076926
CANBERRA-AIRPORT,-35.31,149.2,21.19,199.95948717948724
CAPE-BORDA,-35.75,136.6,19.39,197.25051282051285
CAPE-BRUNY-LIGHTHOUSE,-43.49,147.15,15.85,160.00500000000005
CAPE-LEEUWIN,-34.37,115.14,20.68,203.24038461538467
CAPE-MORETON-LIGHTHOUSE,-27.03,153.47,24.7,215.48448717948725
CAPE-OTWAY-LIGHTHOUSE,-38.86,143.51,17.39,179.97923076923078
CARNARVON-AIRPORT,-24.89,113.67,28.7,266.3053846153845
CEDUNA-AMO,-32.13,133.7,25.08,222.31961538461533
CHARLEVILLE-AERO,-26.41,146.26,30.05,248.8498717948718
CHARTERS-TOWERS-AIRPORT,-20.05,146.27,31.1,252.9807692307692
COBAR-MO,-31.48,145.83,26.72,234.0566666666666
COFFS-HARBOUR-MO,-30.31,153.12,24.26,206.5312820512821
CUNDERDIN-AIRFIELD,-31.62,117.22,26.53,239.94205128205127
DALWALLINU-COMPARISON,-30.28,116.66,27.44,244.93717948717946
DARWIN-AIRPORT,-12.42,130.89,33.06,238.56987179487186
DENILIQUIN-AIRPORT-AWS,-35.56,144.95,24.06,217.4278205128206
DUBBO-AIRPORT-AWS,-32.22,148.58,25.22,225.25448717948706
EAST-SALE-AIRPORT,-38.12,147.13,20.58,185.64371794871795
ESPERANCE,-33.83,121.89,22.55,213.71282051282054
EUCLA,-31.68,128.88,24.08,225.51974358974354
FORREST,-30.85,128.11,27.03,233.7058974358974
GABO-ISLAND-LIGHTHOUSE,-37.57,149.92,19.12,180.68423076923068
GAYNDAH-AIRPORT,-25.62,151.62,29.52,227.89756410256413
GEORGETOWN-AIRPORT,-18.3,143.53,33.79,259.6933333333333
GERALDTON-AIRPORT-COMPARISON,-28.8,114.7,27.1,250.28230769230765
GILES-METEOROLOGICAL-OFFICE,-25.03,128.3,30.96,258.4346153846153
GROVE-RESEARCH-STATION,-42.99,147.07,18.19,171.52589743589746
GUNNEDAH-RESOURCE-CENTRE,-31.03,150.27,25.71,222.3760256410257
HALLS-CREEK-AIRPORT,-18.23,127.66,35.25,264.8110256410256
HOBART-ELLERSLIE-ROAD,-42.89,147.33,18.47,171.52589743589746
HORN-ISLAND,-10.58,142.29,30.83,216.56935897435898
INVERELL-RAGLAN-ST,-29.78,151.11,24.66,225.3560256410257
JERVIS-BAY-POINT-PERPENDICULAR-AWS,-35.09,150.8,21.11,189.42051282051278
KALGOORLIE-BOULDER-AIRPORT,-30.78,121.45,26.65,241.76628205128196
KALUMBURU,-14.3,126.65,35.15,253.63692307692304
KATANNING-COMPARISON,-33.69,117.56,23.51,222.14538461538461
KERANG,-35.72,143.92,23.97,217.55320512820515
KYANCUTTA,-33.13,135.56,26.4,219.5358974358975
LARAPUNA-EDDYSTONE-POINT,-40.99,148.35,18.32,180.59461538461534
LAUNCESTON-AIRPORT,-41.55,147.21,18.56,178.14512820512815
LAVERTON-RAAF,-37.86,144.76,20.78,189.6128205128205
LEARMONTH-AIRPORT,-22.24,114.1,32.95,270.81307692307695
LONGREACH-AERO,-23.44,144.28,33.21,259.08641025641026
LOW-HEAD,-41.06,146.79,17.09,175.65153846153848
MACKAY-M.O,-21.12,149.22,27.41,232.23512820512815
MARBLE-BAR,-21.18,119.75,36.32,269.565512820513
MARREE,-29.65,138.06,30.36,253.79653846153846
MEEKATHARRA-AIRPORT,-26.61,118.54,30.38,262.43551282051277
MELBOURNE-REGIONAL-OFFICE,-37.81,144.97,21.31,189.6128205128205
MERREDIN,-31.48,118.28,26.56,239.7682051282051
MILDURA-AIRPORT,-34.24,142.09,25.04,221.93602564102554
MILES-CONSTANCE-STREET,-26.66,150.18,28.38,236.0108974358975
MORAWA-AIRPORT,-29.2,116.02,28.74,249.73423076923078
MOREE-AERO,-29.49,149.85,27.32,236.475
MORUYA-HEADS-PILOT-STATION,-35.91,150.15,21.26,189.42051282051278
MOUNT-GAMBIER-AERO,-37.75,140.77,20.03,189.61551282051283
NHILL-AERODROME,-36.31,141.65,23.29,205.12089743589743
NORMANTON-AIRPORT,-17.69,141.07,34.59,257.7276923076922
NORTH-SHIELDS-PORT-LINCOLN-AWS,-34.6,135.88,21.8,207.30730769230766
NOWRA-RAN-AIR-STATION-AWS,-34.95,150.54,22.84,190.84615384615384
NURIOOTPA-VITICULTURAL,-34.48,139.01,22.15,215.2258974358975
OODNADATTA-AIRPORT,-27.56,135.45,31.56,256.23935897435894
ORBOST,-37.69,148.47,20.58,180.83910256410257
PALMERVILLE,-16,144.08,33.62,241.68166666666664
PERTH-AIRPORT,-31.93,115.98,25.98,235.517435897436
PORT-HEDLAND-AIRPORT,-20.37,118.63,34.42,266.47871794871804
PORT-MACQUARIE-AIRPORT-AWS,-31.43,152.87,24.32,199.05820512820512
RABBIT-FLAT,-20.18,130.01,35.27,267.73141025641024
RICHMOND-POST-OFFICE,-20.73,143.14,33.86,267.4034615384616
RICHMOND-RAAF,-33.6,150.78,24.58,193.63525641025635
ROBE-COMPARISON,-37.16,139.76,19.24,188.95474358974363
ROCKHAMPTON-AERO,-23.38,150.48,29.64,236.24166666666673
RUTHERGLEN-RESEARCH,-36.1,146.51,22.68,203.60307692307683
SCONE-AIRPORT-AWS,-32.03,150.83,24.92,206.42897435897433
SNOWTOWN-RAYVILLE-PARK,-33.77,138.22,24.64,222.78128205128198
ST-GEORGE-AIRPORT,-28.05,148.59,28.76,243.49833333333328
SYDNEY-OBSERVATORY-HILL,-33.86,151.21,23.37,195.11320512820507
TARCOOLA-AERO,-30.71,134.58,28.33,241.6348717948718
TENNANT-CREEK-AIRPORT,-19.64,134.18,33.46,267.45576923076925
THARGOMINDAH-AIRPORT,-27.99,143.81,30.45,254.66551282051267
TIBOOBURRA-POST-OFFICE,-29.43,142.01,29.05,252.15897435897438
TOWNSVILLE-AERO,-19.25,146.77,30.21,240.03448717948712
VICTORIA-RIVER-DOWNS,-16.4,131.01,36.31,260.966282051282
WAGGA-WAGGA-AMO,-35.16,147.46,23.32,210.08141025641032
